timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20240409013350950231,196,220,36,0
20240409013351893128,198,220,36,0
20240409013352904204,196,220,36,0
20240409013353896227,196,220,36,0
20240409013354896596,196,220,36,0
20240409013355897414,196,220,36,0
20240409013356895503,196,220,36,0
20240409013357897719,196,220,36,0
20240409013358897608,196,220,36,0
20240409013359898362,196,220,36,0
20240409013400900711,196,220,36,0
20240409013401897008,196,220,36,0
20240409013402916293,196,220,36,0
20240409013403903108,196,220,36,0
20240409013404902019,196,220,36,0
20240409013405898561,196,220,36,0
20240409013406900583,196,220,36,0
20240409013407901868,196,220,36,0
20240409013408902439,196,220,36,0
20240409013410164018,196,220,36,0
20240409013410990949,196,220,36,0
20240409013412086065,196,220,36,0
20240409013413038901,196,220,36,0
20240409013414098865,207,220,38,0
20240409013415095989,196,220,36,0
20240409013416102538,207,220,38,0
20240409013417101445,218,220,41,0
20240409013418142938,221,220,41,0
20240409013419130619,218,220,41,0
20240409013420205402,218,220,41,0
20240409013421234197,218,219,41,0
20240409013422235286,218,220,41,0
20240409013423234051,218,220,41,0
20240409013424346016,218,219,41,0
20240409013425324856,218,220,41,0
20240409013426343661,218,219,41,0
20240409013427320516,218,219,41,0
20240409013428320313,218,219,41,0
20240409013429321002,218,220,41,0
20240409013430324954,218,220,41,0
20240409013431333096,218,220,41,0
20240409013432336094,218,220,41,0
20240409013433328511,218,220,41,0
20240409013434330954,218,220,41,0
20240409013435326226,218,220,41,0
20240409013436330839,218,220,41,0
20240409013437335671,218,220,41,0
20240409013438331728,218,219,41,0
20240409013439339223,218,220,41,0
20240409013440332591,218,220,41,0
20240409013441330285,218,220,41,0
20240409013442337759,218,220,41,0
20240409013443394329,218,219,41,0
20240409013444407353,218,219,41,0
20240409013445412123,199,220,36,0
20240409013446405981,196,220,36,0
20240409013447447025,196,220,36,0
