timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20240409015521230175,196,219,36,1
20240409015522245286,198,219,36,0
20240409015523245900,196,219,36,0
20240409015524260955,196,219,36,0
20240409015525265085,196,219,36,0
20240409015526342969,196,220,36,0
20240409015527362576,196,220,36,0
20240409015528356425,196,220,36,0
20240409015529353893,196,219,36,0
20240409015530399856,196,220,36,0
20240409015531356550,196,220,36,0
20240409015532369371,196,220,36,0
20240409015533374277,196,220,36,0
20240409015534383582,196,219,36,0
20240409015535372345,196,219,36,0
20240409015536421633,196,219,36,0
20240409015537420255,196,219,36,0
20240409015538428105,196,220,36,0
20240409015539432317,196,219,36,0
20240409015540689345,196,219,36,0
20240409015541441460,196,219,36,0
20240409015542456527,196,219,36,0
20240409015543457214,196,220,36,0
20240409015544453798,197,219,36,0
20240409015545459695,198,219,36,0
20240409015546460104,218,219,41,0
20240409015547519124,220,219,41,0
20240409015548503958,220,220,41,0
20240409015549595061,218,220,41,0
20240409015550577400,218,220,41,0
20240409015551575806,218,220,41,0
20240409015552576800,218,220,41,0
20240409015553627358,218,220,41,0
20240409015554583101,218,220,41,0
20240409015555585120,218,220,41,0
20240409015556581665,218,220,41,0
20240409015557640343,218,220,41,0
20240409015558655139,218,220,41,0
20240409015559676512,218,220,41,0
20240409015600661009,218,220,41,0
20240409015601660331,218,220,41,0
20240409015602666455,218,220,41,0
20240409015603658491,218,220,41,0
20240409015604659666,218,220,41,0
20240409015605704192,218,220,41,0
20240409015606702460,218,219,41,0
20240409015607713831,218,219,41,0
20240409015608715554,218,219,41,0
20240409015609792523,218,219,41,0
20240409015610797693,218,219,41,0
20240409015611795775,218,219,41,0
20240409015612852716,218,219,41,0
20240409015613884389,218,219,41,0
20240409015614920672,218,219,41,0
20240409015615928954,218,219,41,0
20240409015616944889,196,219,36,0
20240409015617950051,196,219,36,0
