timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20240409020544683764,181,220,34,1
20240409020545736502,193,220,36,0
20240409020546725001,194,220,37,0
20240409020547843706,190,220,36,0
20240409020548842386,219,220,43,0
20240409020549916386,245,220,49,0
20240409020550923357,247,220,49,0
20240409020551926019,250,220,50,0
20240409020552926841,247,220,49,0
20240409020553881723,247,220,49,0
20240409020554877624,247,220,49,0
20240409020555895585,247,220,49,0
20240409020556969585,247,220,49,0
20240409020558004379,247,220,49,0
20240409020558998121,247,220,49,0
20240409020600072229,247,220,49,0
20240409020601058578,247,220,49,0
20240409020602066946,247,220,49,0
20240409020603164860,247,220,49,0
20240409020604130488,247,220,49,0
20240409020605168040,247,220,49,0
20240409020606135873,247,219,49,0
20240409020607180253,247,220,49,0
20240409020608143659,247,220,49,0
20240409020609114927,247,220,49,0
20240409020610086360,247,220,49,0
20240409020611149641,247,219,49,0
20240409020612149751,248,220,49,0
20240409020613151532,248,220,49,0
20240409020614106763,247,220,49,0
20240409020615152928,247,220,49,0
20240409020616160093,247,220,49,0
20240409020617156192,248,220,49,0
20240409020618154752,248,220,49,0
20240409020619171945,248,220,49,0
20240409020620178234,243,220,48,0
20240409020621185108,237,220,47,0
20240409020622356552,224,220,43,0
20240409020623141123,177,220,33,0
20240409020624186148,176,220,33,0
20240409020625233054,175,220,33,0
20240409020626207977,178,220,33,0
20240409020627200570,181,220,34,0
20240409020628300444,177,220,33,0
20240409020629259885,177,220,33,0
20240409020630344652,176,220,33,0
20240409020631327540,176,220,33,0
20240409020632331546,176,220,33,0
20240409020633332172,176,220,33,0
20240409020634330525,176,220,33,0
20240409020635333150,176,220,33,0
20240409020636356624,176,220,33,0
20240409020637331961,176,220,33,0
20240409020638333307,176,220,33,0
20240409020639359460,176,220,33,0
20240409020640381541,176,220,33,0
20240409020641378765,176,220,33,0
